,id,Published,Modified,summary,cvss,cwe,labels
6675,CVE-2017-8281,2017-09-21T15:29:00.000Z,2017-12-06T02:29:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, a race condition can allow access to already freed memory while querying event status via DCI.",2.6,CWE-362,"Obtain Information"
6676,CVE-2017-9676,2017-09-21T15:29:00.000Z,2017-09-26T17:08:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, potential use after free scenarios and race conditions can occur when accessing global static variables without using a lock.",2.6,CWE-416,"Obtain Information"
6677,CVE-2017-9677,2017-09-21T15:29:00.000Z,2019-10-03T00:03:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, in function msm_compr_ioctl_shared, variable ""ddp->params_length"" could be accessed and modified by multiple threads, while it is not protected with locks. If one thread is running, while another thread is setting data, race conditions will happen. If ""ddp->params_length"" is set to a big number, a buffer overflow will occur.",6.8,CWE-362,"Overflow"
6678,CVE-2017-9681,2018-03-30T15:29:00.000Z,2018-04-20T18:00:00.000Z,"In Android before 2017-08-05 on Qualcomm MSM, Firefox OS for MSM, QRD Android, and all Android releases from CAF using the Linux kernel, if kernel memory address is passed from userspace through iris_vidioc_s_ext_ctrls ioctl, it will print kernel address data. A user could set it to an arbitrary kernel address, hence information disclosure (for kernel) could occur.",4.0,CWE-200,"Obtain Information"
6679,CVE-2017-9689,2018-01-10T22:29:00.000Z,2018-01-26T12:39:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a specially-crafted HDMI CEC message can be used to cause stack memory corruption.",4.6,CWE-119,"Overflow,Memory corruption"
6680,CVE-2017-9690,2017-11-16T22:29:00.000Z,2019-10-03T00:03:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a qbt1000 ioctl handler, an incorrect buffer size check has an integer overflow vulnerability potentially leading to a buffer overflow.",7.2,CWE-190,"Overflow"
6681,CVE-2017-9691,2018-03-30T21:29:00.000Z,2018-04-23T14:01:00.000Z,"There is a race condition in Android for MSM, Firefox OS for MSM, and QRD Android that allows to access to already free'd memory in the debug message output functionality contained within the mobicore driver.",1.9,CWE-362,"None"
6682,CVE-2017-9692,2018-03-30T21:29:00.000Z,2018-04-23T13:01:00.000Z,"When an atomic commit is issued on a writeback panel with a NULL output_layer parameter in Android for MSM, Firefox OS for MSM, and QRD Android before 2017-06-03, a NULL pointer dereference may potentially occur.",4.6,CWE-476,"None"
6683,CVE-2017-9693,2018-03-30T21:29:00.000Z,2018-04-25T18:24:00.000Z,"The length of attribute value for STA_EXT_CAPABILITY in __wlan_hdd_change_station in Android for MSM, Firefox OS for MSM, and QRD Android before 2017-06-06 being less than the actual lenth of StaParams.extn_capability results in a read for extra bytes when a memcpy is done from params->ext_capab to StaParams.extn_capability using the sizeof(StaParams.extn_capability).",2.1,CWE-119,"Overflow"
6684,CVE-2017-9696,2017-11-16T22:29:00.000Z,2019-10-03T00:03:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, buffer over-read is possible in camera driver function msm_isp_stop_stats_stream. Variable stream_cfg_cmd->num_streams is from userspace, and it is not checked against ""MSM_ISP_STATS_MAX"".",5.0,CWE-119,"Overflow"
6685,CVE-2017-9698,2017-12-05T17:29:00.000Z,2017-12-15T14:51:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, improperly specified offset/size values for a submission command could cause a math operation to overflow and could result in an access to arbitrary memory. The combined pointer will overflow and possibly pass further checks intended to avoid accessing unintended memory.",4.6,CWE-119,"Overflow"
6686,CVE-2017-9700,2017-12-05T17:29:00.000Z,2017-12-15T14:51:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, buffer overwrite is possible in fw_name_store if image name is 64 characters.",4.6,CWE-119,"Overflow"
6687,CVE-2017-9701,2017-11-16T22:29:00.000Z,2017-12-01T14:08:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while processing OEM unlock/unlock-go fastboot commands data leak may occur, resulting from writing uninitialized stack structure to non-volatile memory.",5.0,CWE-200,"Obtain Information"
6688,CVE-2017-9702,2017-11-16T22:29:00.000Z,2019-10-03T00:03:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a user-space pointer is directly accessed in a camera driver.",4.6,NVD-CWE-noinfo,"None"
6689,CVE-2017-9703,2017-12-05T17:29:00.000Z,2017-12-15T14:50:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a race condition in a Camera driver can lead to a Use After Free condition.",4.4,CWE-416,"None"
6690,CVE-2017-9704,2018-12-20T15:29:00.000Z,2019-01-09T20:25:00.000Z,"In all android releases(Android for MSM, Firefox OS for MSM, QRD Android) from CAF using the linux kernel, There is no synchronization between msm_vb2 buffer operations which can lead to use after free.",7.2,CWE-416,"None"
6691,CVE-2017-9705,2018-01-10T22:29:00.000Z,2018-01-26T12:40:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, concurrent rx notifications and read() operations in the G-Link PKT driver can result in a double free condition due to missing locking resulting in list_del() and list_add() overlapping and corrupting the next and previous pointers.",4.6,CWE-415,"None"
6692,CVE-2017-9708,2017-12-05T17:29:00.000Z,2017-12-15T14:50:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in the camera driver, the function ""msm_ois_power_down"" is called without a mutex and a race condition can occur in variable ""*reg_ptr"" of sub function ""msm_camera_config_single_vreg"".",4.4,CWE-362,"None"
6693,CVE-2017-9709,2017-12-05T17:29:00.000Z,2019-10-03T00:03:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a privilege escalation vulnerability exists in telephony.",7.5,NVD-CWE-noinfo,"None"
6694,CVE-2017-9710,2017-12-05T17:29:00.000Z,2017-12-15T14:49:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, IOCTL interface to send QMI NOTIFY REQ messages can be called from multiple contexts which can result in buffer overflow of msg cache.",4.6,CWE-119,"Overflow"
6695,CVE-2017-9712,2018-01-10T22:29:00.000Z,2019-10-03T00:03:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, if userspace provides a too-large IE length in wlan_hdd_cfg80211_set_ie, a buffer over-read occurs.",5.0,CWE-125,"None"
6696,CVE-2017-9716,2017-12-05T19:29:00.000Z,2019-10-03T00:03:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, the qbt1000 driver implements an alternative channel for usermode applications to talk to QSEE applications.",7.2,NVD-CWE-noinfo,"None"
6697,CVE-2017-9718,2017-12-05T17:29:00.000Z,2017-12-15T14:49:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a race condition in a multimedia driver can potentially lead to a buffer overwrite.",4.4,CWE-362,"Overflow"
6698,CVE-2017-9719,2017-11-16T22:29:00.000Z,2017-12-01T14:08:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in the kernel driver MDSS, a buffer overflow can occur in HDMI CEC parsing if frame size is out of range.",4.6,CWE-119,"Overflow"
6699,CVE-2017-9720,2017-09-21T15:29:00.000Z,2019-10-03T00:03:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, due to an off-by-one error in a camera driver, an out-of-bounds read/write can occur.",6.8,CWE-193,"None"
6700,CVE-2017-9721,2017-11-16T22:29:00.000Z,2017-11-30T19:05:00.000Z,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in the boot loader, a buffer overflow can occur while parsing the splash image.",4.6,CWE-119,"Overflow"
6701,CVE-2017-9722,2017-12-05T17:29:00.000Z,2017-12-15T14:48:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, when updating custom EDID (hdmi_tx_sysfs_wta_edid), if edid_size, which is controlled by userspace, is too large, a buffer overflow occurs.",4.6,CWE-119,"Overflow"
6702,CVE-2017-9723,2018-03-30T21:29:00.000Z,2018-04-27T15:35:00.000Z,"The touchscreen driver synaptics_dsx in Android for MSM, Firefox OS for MSM, and QRD Android before 2017-06-05, the size of a stack-allocated buffer can be set to a value which exceeds the size of the stack.",4.6,CWE-119,"Overflow"
6703,CVE-2017-9724,2017-09-21T15:29:00.000Z,2019-10-03T00:03:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, user-level permissions can be used to gain access to kernel memory, specifically the ION cache maintenance code is writing to a user supplied address.",9.3,CWE-269,"None"
6704,CVE-2017-9725,2017-09-21T15:29:00.000Z,2019-10-03T00:03:00.000Z,"In all Qualcomm products with Android releases from CAF using the Linux kernel, during DMA allocation, due to wrong data type of size, allocation size gets truncated which makes allocation succeed when it should fail.",9.3,CWE-682,"None"
6705,CVE-2020-35693,2020-12-24T18:15:00.000Z,2020-12-31T18:31:00.000Z,"On some Samsung phones and tablets running Android through 7.1.1, it is possible for an attacker-controlled Bluetooth Low Energy (BLE) device to pair silently with a vulnerable target device, without any user interaction, when the target device's Bluetooth is on, and it is running an app that offers a connectable BLE advertisement. An example of such an app could be a Bluetooth-based contact tracing app, such as Australia's COVIDSafe app, Singapore's TraceTogether app, or France's TousAntiCovid (formerly StopCovid). As part of the pairing process, two pieces (among others) of personally identifiable information are exchanged: the Identity Address of the Bluetooth adapter of the target device, and its associated Identity Resolving Key (IRK). Either one of these identifiers can be used to perform re-identification of the target device for long term tracking. The list of affected devices includes (but is not limited to): Galaxy Note 5, Galaxy S6 Edge, Galaxy A3, Tab A (2017), J2 Pro (2018), Galaxy Note 4, and Galaxy S5.",5.4,NVD-CWE-noinfo,"None"
6706,CVE-2018-3560,2018-03-16T22:29:00.000Z,2018-04-04T13:33:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a Double Free vulnerability exists in Audio Driver while opening a sound compression device.",4.6,CWE-415,"None"
6707,CVE-2018-3561,2018-03-16T22:29:00.000Z,2018-04-04T13:33:00.000Z,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a race condition in diag_ioctl_lsm_deinit() leads to a Use After Free condition.",4.4,CWE-416,"None"
6708,CVE-2018-3562,2018-06-06T21:29:00.000Z,2018-07-17T17:46:00.000Z,"Buffer over -read can occur while processing a FILS authentication frame in all Android releases from CAF (Android for MSM, Firefox OS for MSM, QRD Android) using the Linux Kernel.",7.1,CWE-119,"Overflow"
6709,CVE-2018-3563,2018-04-03T17:29:00.000Z,2018-04-25T18:22:00.000Z,"In Qualcomm Android for MSM, Firefox OS for MSM, and QRD Android with all Android releases from CAF using the Linux kernel before security patch level 2018-04-05, untrusted pointer dereference in apr_cb_func can lead to an arbitrary code execution.",6.8,CWE-476,"Execute Code"
